Time,Track 0,Track 1,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,Track 9,Track 10,Track 11,Track 12,Track 13,Track 14,Track 15,Track 16,Track 17,Track 18,Track 19,Track 20,Track 21,Track 22,Track 23,Track 24,Track 25,Track 26,Track 27,Track 28,Track 29,Track 30,Track 31,Track 32,Track 33,Track 34,Track 35,Track 36,Track 37,Track 38,Track 39,Track 40,Track 41,Track 42,Track 43,Track 44,Track 45,Track 46,Track 47,Track 48,Track 49,Track 50,Track 51,Track 52,Track 53,Track 54,Track 55,Track 56,Track 57,Track 58,Track 59,Track 60,Track 61,Track 62,Track 63,Track 64,Track 65,Track 66,Track 67,Track 68,Track 69,Track 70,Track 71,Track 72,Track 73,Track 74,Track 75,Track 76,Track 77,Track 78,Track 79,Track 80,Track 81,Track 82,Track 83,Track 84,Track 85,Track 86,Track 87,Track 88,Track 89,Track 90,Track 91,Track 92,Track 93,Track 94,Track 95,Track 96,Track 97,Track 98,Track 99,Track 100,Track 101,Track 102,Track 103,Track 104,Track 105,Track 106,Track 107,Track 108,Track 109,Track 110,Track 111,Track 112,Track 113,Track 114,Track 115,Track 116,Track 117,Track 118,Track 119,Track 120,Track 121,Track 122,Track 123,Track 124,Track 125,Track 126,Track 127,Track 128,Track 129,Track 130,Track 131,Track 132,Track 133,Track 134,Track 135,Track 136,Track 137,Track 138,Track 139,Track 140,Track 141,Track 142,Track 143,Track 144,Track 145,Track 146,Track 147,Track 148,Track 149,Track 150,Track 151,Track 152,Track 153,Track 154,Track 155,Track 156,Track 157,Track 158,Track 159,Track 160,Track 161,Track 162,Track 163,Track 164,Track 165,Track 166,Track 167,Track 168,Track 169,Track 170,Track 171,Track 172,Track 173,Track 174,Track 175,Track 176,Track 177,Track 178,Track 179,Track 180,Track 181,Track 182,Track 183,Track 184,Track 185,Track 186,Track 187,Track 188,Track 189,Track 190,Track 191,Track 192,Track 193,Track 194,Track 195,Track 196,Track 197,Track 198,Track 199,Track 200,Track 201,Track 202,Track 203,Track 204,Track 205,Track 206,Track 207,Track 208,Track 209,Track 210,Track 211,Track 212,Track 213,Track 214,Track 215,Track 216,Track 217,Track 218,Track 219,Track 220,Track 221,Track 222,Track 223,Track 224,Track 225,Track 226,Track 227,Track 228,Track 229,Track 230
117,-,-,29.017,-,33.255,-,-,-,-,-,-,40.407,-,-,-,-,-,30.473,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.599,-,-,-,-,-,-,-,-,-,36.116,-,38.607,-,-,-,-,-,-,-,43.662,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.973,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.579,36.139,32.366,35.593,40.068,-,41.168,32.953,33.622,-,-,34.117,32.742,-,-,-,29.121,30.943,33.113,36.64,37.455,-,30.752,-,-,34.311,-,-,-,-,35.502,-,-,-,46.32,38.255,49.969,37.354,37.911,-,31.582,47.467,32.441,40.378,36.075,34.426,-,-,-,31.292,-,33.897,-,-,41.621,35.207,37.401,34.577,-,38.093,33.497,-,-,35.538,36.83,-,-,-,-,32.907,-,23.24,34.166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
118,-,-,29.109,-,33.18,-,-,-,-,-,-,40.0,-,-,-,-,-,30.642,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.429,-,-,-,-,-,-,-,-,-,36.015,-,39.35,-,-,-,-,-,-,-,43.251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.708,36.433,32.255,35.406,39.96,-,41.993,32.761,33.222,-,-,34.13,36.85,-,-,-,29.231,30.674,32.692,37.842,37.279,-,30.936,-,-,33.865,-,-,-,-,35.618,-,-,-,45.633,38.1,49.199,37.176,37.68,-,31.386,46.645,32.29,39.997,35.753,34.216,-,-,-,31.453,-,33.78,-,-,40.766,35.135,36.996,34.243,-,39.933,33.511,-,-,35.389,36.077,-,-,-,-,32.816,-,23.159,33.928,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
119,-,-,29.143,-,33.212,-,-,-,-,-,-,39.734,-,-,-,-,-,30.558,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.474,-,-,-,-,-,-,-,-,-,36.128,-,39.351,-,-,-,-,-,-,-,42.483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.22,35.936,32.904,35.662,39.804,-,41.526,32.713,33.027,-,-,34.063,36.915,-,-,-,29.306,30.601,32.8,39.246,37.266,-,30.752,-,-,33.593,-,-,-,-,35.729,-,-,-,44.545,37.65,48.121,37.061,37.521,-,31.218,45.216,32.351,39.458,35.622,34.395,-,-,-,30.984,-,33.625,-,-,40.048,35.284,36.437,34.242,-,39.973,33.514,-,-,35.932,35.533,-,-,-,-,32.756,-,32.893,33.789,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
120,-,-,30.326,-,33.15,-,-,-,-,-,-,39.462,-,-,-,-,-,30.774,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.279,-,-,-,-,-,-,-,-,-,36.067,-,39.259,-,-,-,-,-,-,-,41.718,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.873,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.611,36.0,33.007,36.065,39.567,-,41.738,32.83,33.0,-,-,34.442,36.194,-,-,-,29.258,30.694,32.418,40.085,37.372,-,31.108,-,-,33.34,-,-,-,-,35.724,-,-,-,43.067,37.764,47.601,36.574,38.039,-,31.121,43.976,32.386,39.063,35.64,34.33,-,-,-,30.904,-,33.63,-,-,40.497,36.308,36.016,34.29,-,40.111,33.362,-,-,35.594,34.857,-,-,-,-,32.664,-,32.858,33.298,33.279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,-,-,31.02,-,33.228,-,-,-,-,-,-,39.227,-,-,-,-,-,30.606,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.024,-,-,-,-,-,-,-,-,-,35.856,-,38.995,-,-,-,-,-,-,-,40.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.824,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.15,36.247,33.239,36.64,39.609,-,40.86,32.724,33.056,-,-,34.344,35.677,-,-,-,29.34,30.581,32.116,39.991,37.282,-,31.123,-,-,32.806,-,-,-,-,35.721,-,-,-,42.499,37.637,46.721,36.116,38.075,-,31.188,42.895,32.406,38.681,36.288,34.445,-,-,-,30.766,-,33.565,-,-,43.427,36.733,35.773,34.071,-,39.493,32.866,-,-,35.204,34.441,-,-,-,-,32.632,-,-,-,33.446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
122,-,-,30.566,-,33.048,-,-,-,-,-,-,39.238,-,-,-,-,-,30.347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.112,-,-,-,-,-,-,-,-,-,35.904,-,38.656,-,-,-,-,-,-,-,40.069,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.842,35.582,33.136,36.121,40.774,-,40.015,32.857,32.887,-,-,34.375,35.828,-,-,-,29.347,30.527,32.012,39.443,38.146,-,31.17,-,-,32.526,-,-,-,-,35.733,-,-,-,41.541,38.194,45.778,35.702,38.127,-,31.091,42.164,32.455,38.306,37.949,34.517,-,-,-,30.322,-,33.298,-,-,43.941,35.993,35.798,33.842,-,38.676,32.726,-,-,34.602,34.214,-,-,-,-,32.577,-,-,32.905,33.697,35.782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
123,-,-,30.358,-,32.96,-,-,-,-,-,-,39.059,-,-,-,-,-,30.398,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.957,-,-,-,-,-,-,-,-,-,35.688,-,38.457,-,-,-,-,-,-,-,39.025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.928,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.546,35.195,33.308,35.685,40.387,-,39.259,32.891,32.668,-,-,34.433,35.24,-,-,-,29.207,30.553,32.367,38.33,43.427,-,31.16,-,-,32.437,-,-,-,-,35.697,-,-,-,40.963,38.72,45.256,35.598,38.148,-,31.025,41.872,32.462,38.179,41.259,34.451,-,-,-,30.212,-,34.164,-,-,43.832,35.495,35.397,33.712,-,38.256,32.595,-,-,34.121,34.259,-,-,-,-,32.71,-,-,32.912,35.326,35.741,21.75,31.777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
124,-,-,30.095,-,32.824,-,-,-,-,-,-,38.794,-,-,-,-,-,30.497,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.883,-,-,-,-,-,-,-,-,-,35.748,-,38.709,-,-,-,-,-,-,-,38.222,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.092,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.247,35.127,32.993,35.059,40.121,-,38.754,34.636,32.991,-,-,34.417,34.869,-,-,-,29.487,30.497,34.773,37.573,50.255,-,31.079,-,-,32.338,-,-,-,-,35.628,-,-,-,40.433,38.861,44.551,35.386,37.733,-,31.092,41.537,32.49,38.649,41.678,34.652,-,-,-,32.425,-,34.682,-,-,42.706,35.105,35.123,33.31,-,37.737,32.109,-,-,33.772,34.095,-,-,-,-,32.475,-,-,-,35.096,34.987,21.911,32.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
125,-,-,29.725,-,32.753,-,-,-,-,-,-,38.989,-,-,-,-,-,30.977,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.866,-,-,-,-,-,-,-,-,-,35.971,-,38.342,-,-,-,-,-,-,-,37.646,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.096,35.21,33.011,35.272,39.69,-,38.22,37.437,33.025,-,-,34.239,34.462,-,-,-,-,30.494,37.55,36.745,50.533,-,31.25,-,-,-,-,-,-,-,35.555,-,-,-,40.08,38.764,44.109,34.925,37.328,-,31.146,42.385,32.565,38.656,41.184,34.487,-,-,-,33.51,-,34.498,-,-,41.494,34.813,35.005,33.768,-,37.654,31.762,-,-,33.893,33.912,-,-,-,-,32.689,-,-,-,34.929,34.465,-,31.489,35.279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
126,-,-,29.732,-,32.529,-,-,-,-,-,-,38.793,-,-,-,-,-,31.184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.629,-,-,-,-,-,-,-,-,-,36.53,-,37.957,-,-,-,-,-,-,-,37.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.121,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.768,35.064,33.899,36.527,39.519,-,38.011,38.601,32.812,-,-,34.383,34.3,-,-,-,29.494,30.553,38.004,36.343,49.222,-,31.154,-,-,-,-,-,-,-,35.211,-,-,-,39.788,38.841,43.778,34.972,36.951,-,31.013,42.558,32.653,39.335,40.916,34.53,-,-,-,32.996,-,34.417,-,-,40.405,34.634,34.728,34.231,-,37.294,31.609,-,-,33.821,33.825,-,-,-,-,32.579,-,-,-,34.784,33.965,-,31.112,35.071,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
127,-,-,29.348,-,32.51,-,-,-,-,-,-,39.087,-,-,-,-,-,31.318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.594,-,-,-,-,-,-,-,-,-,36.601,-,38.091,-,-,-,-,-,-,-,36.565,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.761,34.339,35.338,38.188,39.414,-,37.67,38.614,32.796,-,-,34.279,34.234,-,-,-,30.005,30.442,36.849,35.774,47.838,-,31.264,-,-,-,-,-,-,-,34.941,-,-,-,39.585,38.685,43.525,35.127,36.704,-,31.027,41.664,32.797,39.545,39.975,34.65,-,-,-,32.362,-,34.306,-,-,40.015,34.43,34.49,34.105,-,37.043,32.009,-,-,33.486,33.422,-,-,-,-,32.992,-,-,-,24.557,-,-,30.972,34.728,33.696,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
128,-,-,29.162,-,32.535,-,-,-,-,-,-,39.326,-,-,-,-,-,31.244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.701,-,-,-,-,-,-,-,-,-,39.127,-,38.23,-,-,-,-,-,-,-,36.515,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.742,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.509,33.632,35.927,38.475,39.322,-,37.498,38.239,32.899,-,-,34.057,34.001,-,-,-,32.292,30.485,35.989,35.515,46.547,-,31.255,-,-,32.465,-,-,-,-,34.634,-,-,-,39.34,38.332,43.623,34.745,36.598,-,31.08,41.239,32.502,39.195,40.057,34.561,-,-,-,32.027,-,34.258,-,-,39.761,34.637,34.248,33.985,-,37.093,32.519,-,-,33.186,33.172,-,-,-,-,32.633,-,-,-,24.471,-,-,30.75,34.471,35.625,34.228,20.876,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
129,-,-,29.016,-,32.55,-,-,-,-,-,-,39.7,-,-,-,-,-,31.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.503,-,-,-,-,-,-,-,-,-,41.895,-,39.465,-,-,-,-,-,-,-,36.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.447,33.089,36.37,37.563,39.15,-,38.212,37.451,33.075,-,-,33.941,33.718,-,-,-,32.451,30.681,35.112,35.298,45.977,-,31.372,-,-,34.653,-,-,-,-,34.618,-,-,-,38.876,38.092,44.21,34.609,36.239,-,31.27,40.813,32.623,38.766,39.319,34.566,-,-,-,31.461,-,33.861,-,-,39.363,34.303,34.316,33.542,-,36.474,32.816,-,-,33.084,32.874,-,-,-,-,32.573,-,32.199,-,34.099,-,-,31.41,34.364,35.231,34.128,21.223,31.945,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
130,-,-,29.126,-,32.776,-,-,-,-,-,-,39.895,-,-,-,-,-,31.099,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.606,-,-,-,-,-,-,-,-,-,41.128,-,39.769,-,-,-,-,-,-,-,36.033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.744,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.385,32.642,36.848,36.398,38.992,-,40.96,36.619,33.167,-,-,33.936,33.383,-,-,-,31.917,30.493,34.577,35.001,44.925,-,31.175,-,-,34.171,-,-,-,-,-,-,-,-,38.636,37.469,44.204,34.427,36.423,-,31.757,40.752,32.634,39.08,38.895,34.562,-,-,-,31.714,-,33.809,-,-,39.087,34.816,35.617,33.554,-,36.299,33.907,-,-,33.024,32.785,-,-,-,-,32.18,-,33.423,-,32.454,-,-,31.487,34.027,34.688,34.398,21.678,32.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
131,-,-,28.857,-,32.908,-,-,-,-,-,-,39.857,-,-,-,-,-,31.071,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.525,-,-,-,-,-,-,-,-,-,40.088,-,40.019,-,-,-,-,-,-,-,35.941,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.733,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.258,32.182,36.191,36.0,38.941,-,42.385,35.885,33.41,-,-,33.996,33.176,-,-,-,31.347,30.555,34.147,34.818,44.204,-,31.69,-,-,33.789,-,-,-,-,-,-,-,-,38.049,37.108,44.533,34.28,36.108,-,34.519,40.86,32.744,40.485,38.124,34.493,-,-,-,31.861,-,33.583,-,-,38.907,35.176,37.148,33.315,-,36.326,34.427,-,-,32.756,32.513,-,-,-,-,32.123,-,34.913,-,33.617,-,-,31.268,-,34.178,34.338,21.694,32.224,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
132,-,-,28.628,-,32.979,-,-,-,-,-,-,39.75,-,-,-,-,-,30.741,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.529,-,-,-,-,-,-,-,-,-,39.668,-,39.943,-,-,-,-,-,-,-,36.024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.578,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.92,31.833,35.529,35.714,38.951,-,41.721,35.535,33.248,-,-,34.598,33.202,-,-,-,31.152,30.595,33.921,34.523,43.857,-,32.607,-,-,33.21,-,-,-,-,-,-,-,-,37.856,36.716,44.324,34.479,36.071,-,35.975,40.601,32.734,41.944,37.477,34.577,-,-,-,31.598,-,33.571,-,-,39.678,35.802,37.434,32.981,-,36.319,33.742,-,-,32.726,32.356,-,-,-,-,31.904,-,35.017,-,33.917,-,-,31.017,-,33.808,34.152,21.634,32.103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
133,-,-,28.644,-,32.773,-,-,-,-,-,-,39.385,-,-,-,-,-,30.822,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.251,-,-,-,-,-,-,-,-,-,39.158,-,39.561,-,-,-,-,-,-,-,36.879,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.523,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.331,31.956,34.857,35.107,38.733,-,40.838,35.108,33.142,-,-,36.538,32.792,-,-,-,31.097,30.782,33.41,34.382,43.438,-,32.652,-,-,32.814,-,-,-,-,-,-,-,-,38.927,36.761,43.786,34.259,36.139,-,35.41,40.14,32.804,41.378,36.944,34.758,-,-,-,30.84,-,33.308,-,-,39.442,35.235,36.866,32.81,-,36.092,33.252,-,-,32.716,32.18,-,-,-,-,31.784,-,34.833,-,34.438,-,-,31.012,-,-,34.096,22.02,31.798,21.246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
134,-,-,29.368,-,32.712,-,-,-,-,-,-,39.334,-,-,-,-,-,30.776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.152,-,-,-,-,-,-,-,-,-,38.613,-,39.806,-,-,-,-,-,-,-,37.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.726,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.489,32.814,34.127,34.866,38.702,-,40.242,34.68,33.159,-,-,38.995,32.82,-,-,-,30.72,30.75,33.258,34.262,42.85,-,32.569,-,-,32.587,-,-,-,-,-,-,-,-,42.832,36.68,43.27,34.131,35.591,-,35.051,39.996,32.83,40.567,36.629,34.846,-,-,-,30.632,-,33.067,-,-,40.211,35.272,36.3,32.852,-,36.131,33.139,-,-,32.553,-,-,-,-,-,32.021,-,34.306,-,34.49,-,-,30.801,-,-,34.077,22.665,31.665,21.617,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
135,-,-,29.458,-,32.919,-,-,-,-,-,-,39.26,-,-,-,-,-,30.935,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.069,-,-,-,-,-,-,-,-,-,38.195,-,39.702,-,-,-,-,-,-,-,36.246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.211,32.879,33.626,34.485,38.601,-,39.522,34.338,33.997,-,-,38.949,32.684,-,-,-,30.557,30.685,33.147,34.64,42.23,-,32.419,-,-,32.126,-,-,-,-,-,-,-,-,45.55,36.741,42.869,34.061,36.069,-,34.509,40.21,32.879,40.23,36.259,34.905,-,-,-,30.163,-,33.187,-,-,41.056,34.725,35.626,32.82,-,35.955,33.076,-,-,33.737,-,-,-,-,-,31.854,-,34.013,-,35.599,-,-,-,-,-,34.291,22.864,31.513,21.732,34.035,32.738,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
136,-,-,29.449,-,32.605,-,-,-,-,-,-,39.117,-,-,-,-,-,30.789,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.24,-,-,-,-,-,-,-,-,-,37.905,-,39.503,-,-,-,-,-,-,-,35.959,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.148,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.945,32.825,33.135,34.299,38.442,-,38.724,34.134,34.079,-,-,38.342,32.662,-,-,-,30.541,30.721,32.903,35.546,42.148,-,32.311,-,-,31.989,-,-,-,-,-,-,-,-,44.932,36.786,42.618,34.143,36.741,-,33.829,39.85,32.864,39.854,35.713,34.879,-,-,-,29.887,-,33.214,-,-,41.24,34.694,35.007,32.887,-,35.673,32.613,-,-,37.069,-,-,-,-,-,31.824,-,33.586,-,35.555,-,-,31.276,-,-,34.323,22.854,31.162,22.24,33.541,33.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
137,-,-,29.35,-,32.514,-,-,-,-,-,-,38.825,-,-,-,-,-,30.778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.117,-,-,-,-,-,-,-,-,-,37.566,-,39.294,-,-,-,-,-,-,-,37.339,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.292,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.458,33.059,32.885,34.292,38.385,-,38.491,34.546,33.825,-,-,38.004,32.658,-,-,-,30.368,30.82,32.757,38.778,41.646,-,32.216,-,-,31.794,-,-,-,-,-,-,-,-,43.943,36.975,42.259,34.053,36.479,-,33.367,41.109,32.996,39.494,35.458,34.776,-,-,-,29.686,-,33.146,-,-,41.538,35.036,34.653,32.692,-,35.728,32.332,-,-,36.929,-,-,-,-,-,31.661,-,33.363,-,34.999,-,-,31.306,-,-,34.327,23.299,31.406,22.63,-,32.745,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
138,-,-,29.381,-,32.513,-,-,-,-,-,-,38.267,-,-,-,-,-,31.362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.904,-,-,-,-,-,-,-,-,-,37.541,-,38.949,-,-,-,-,-,-,-,39.487,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.996,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.267,32.975,32.606,34.061,38.409,-,38.044,35.256,33.645,-,-,37.601,33.868,-,-,-,30.188,30.778,32.662,39.393,41.194,-,32.119,-,-,31.632,-,-,-,-,34.558,-,-,-,42.838,36.579,42.319,-,36.25,-,33.073,42.212,32.896,39.286,35.409,34.826,-,-,-,29.873,-,33.112,-,-,40.469,35.441,34.266,32.975,-,35.545,32.033,-,-,36.426,-,-,-,-,-,-,-,32.931,-,34.76,-,-,31.088,-,-,34.203,23.865,31.465,23.027,-,32.542,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
